order_id,date,product,category,brand,region,city,channel,quantity,unit_price,discount_pct,revenue
NYK113148,2024-11-14,Keratin Conditioner,Haircare,Velvet,South,Hyderabad,Marketplace,1,608,10,547.2
NYK113149,2024-11-14,Onion Hair Oil,Haircare,Maison Lux,West,Ahmedabad,Web,1,451,15,383.35
NYK113150,2024-11-14,Eau de Parfum Rose,Fragrance,Maison Lux,Central,Bhopal,Web,1,2032,25,1524.0
NYK113151,2024-11-14,Argan Oil Shampoo,Haircare,Lumière,South,Chennai,Marketplace,1,461,15,391.85
NYK113152,2024-11-14,Hyaluronic Moisturizer,Skincare,Maison Lux,South,Hyderabad,Marketplace,2,662,0,1324.0
NYK113153,2024-11-14,Vitamin C Serum,Skincare,Glow Co,South,Chennai,Marketplace,1,977,10,879.3
NYK113154,2024-11-14,Compact Powder,Makeup,Glow Co,West,Pune,Web,1,666,5,632.7
NYK113155,2024-11-14,Argan Oil Shampoo,Haircare,Lumière,South,Kochi,Marketplace,1,461,25,345.75
NYK113156,2024-11-14,Keratin Conditioner,Haircare,Velvet,East,Bhubaneswar,Web,1,608,10,547.2
NYK113157,2024-11-14,Oud Perfume Luxe,Fragrance,Bloomé,South,Kochi,Web,2,1812,20,2899.2
NYK113158,2024-11-14,Body Mist Citrus,Fragrance,Bloomé,South,Bengaluru,Mobile App,2,1979,0,3958.0
NYK113159,2024-11-14,Eau de Parfum Rose,Fragrance,Maison Lux,North,Delhi,Marketplace,2,2032,0,4064.0
NYK113160,2024-11-14,Mascara Volume,Makeup,Glow Co,Central,Indore,Mobile App,2,465,25,697.5
NYK113161,2024-11-14,Charcoal Face Wash,Bath & Body,Lumière,Central,Indore,Web,1,668,15,567.8
NYK113162,2024-11-14,Oud Perfume Luxe,Fragrance,Bloomé,West,Surat,Web,4,1812,10,6523.2
NYK113163,2024-11-14,Compact Powder,Makeup,Glow Co,North,Delhi,Mobile App,3,666,15,1698.3
NYK113164,2024-11-14,Matte Liquid Lipstick,Makeup,Maison Lux,West,Mumbai,Marketplace,2,796,0,1592.0
NYK113165,2024-11-14,Oud Perfume Luxe,Fragrance,Bloomé,North,Jaipur,Marketplace,1,1812,10,1630.8
NYK113166,2024-11-14,Shea Body Lotion,Bath & Body,Pureveda,South,Bengaluru,Marketplace,3,581,0,1743.0
NYK113167,2024-11-14,Retinol Cream,Skincare,Glow Co,East,Bhubaneswar,Mobile App,1,1027,10,924.3
NYK113168,2024-11-14,Kajal Eyeliner,Makeup,Velvet,West,Surat,Mobile App,1,494,25,370.5
NYK113169,2024-11-14,Retinol Cream,Skincare,Glow Co,South,Bengaluru,Mobile App,1,1027,0,1027.0
NYK113170,2024-11-14,Eau de Parfum Rose,Fragrance,Maison Lux,South,Bengaluru,Web,1,2032,10,1828.8
NYK113171,2024-11-14,HD Foundation,Makeup,Velvet,West,Pune,Web,1,906,15,770.1
NYK113172,2024-11-14,Charcoal Face Wash,Bath & Body,Lumière,West,Surat,Web,2,668,10,1202.4
NYK113173,2024-11-14,Compact Powder,Makeup,Glow Co,East,Kolkata,Mobile App,2,666,15,1132.2
NYK113174,2024-11-14,Onion Hair Oil,Haircare,Maison Lux,South,Bengaluru,Mobile App,1,451,10,405.9
NYK113175,2024-11-14,Hair Vitamins,Wellness,Lumière,North,Delhi,Mobile App,1,879,0,879.0
NYK113176,2024-11-14,Body Mist Citrus,Fragrance,Bloomé,Central,Nagpur,Web,1,1979,10,1781.1
NYK113177,2024-11-14,Mascara Volume,Makeup,Glow Co,South,Bengaluru,Marketplace,2,465,25,697.5
NYK113178,2024-11-14,Kajal Eyeliner,Makeup,Velvet,North,Chandigarh,Mobile App,2,494,10,889.2
NYK113179,2024-11-14,Onion Hair Oil,Haircare,Maison Lux,West,Surat,Web,1,451,10,405.9
NYK113180,2024-11-14,Biotin Gummies,Wellness,Bloomé,South,Kochi,Mobile App,3,1157,25,2603.25
NYK113181,2024-11-14,Hair Serum Smooth,Haircare,Velvet,East,Guwahati,Mobile App,1,363,0,363.0
NYK113182,2024-11-14,Argan Oil Shampoo,Haircare,Lumière,South,Hyderabad,Marketplace,4,461,25,1383.0
NYK113183,2024-11-14,Hair Serum Smooth,Haircare,Velvet,South,Bengaluru,Web,2,363,0,726.0
NYK113184,2024-11-14,Matte Liquid Lipstick,Makeup,Maison Lux,West,Surat,Mobile App,4,796,15,2706.4
NYK113185,2024-11-14,Hair Serum Smooth,Haircare,Velvet,North,Lucknow,Marketplace,1,363,10,326.7
NYK113186,2024-11-14,Charcoal Face Wash,Bath & Body,Lumière,South,Kochi,Web,1,668,10,601.2
NYK113187,2024-11-14,HD Foundation,Makeup,Velvet,Central,Indore,Marketplace,1,906,0,906.0
NYK113188,2024-11-14,Hair Vitamins,Wellness,Lumière,East,Kolkata,Web,1,879,20,703.2
NYK113189,2024-11-14,Kajal Eyeliner,Makeup,Velvet,North,Lucknow,Mobile App,1,494,25,370.5
NYK113190,2024-11-14,Body Mist Citrus,Fragrance,Bloomé,Central,Indore,Marketplace,1,1979,15,1682.15
NYK113191,2024-11-14,Charcoal Face Wash,Bath & Body,Lumière,West,Surat,Marketplace,1,668,25,501.0
NYK113192,2024-11-14,Kajal Eyeliner,Makeup,Velvet,South,Kochi,Mobile App,1,494,0,494.0
NYK113193,2024-11-14,HD Foundation,Makeup,Velvet,South,Bengaluru,Mobile App,2,906,0,1812.0
NYK113194,2024-11-14,Retinol Cream,Skincare,Glow Co,North,Delhi,Mobile App,2,1027,0,2054.0
NYK113195,2024-11-14,Body Mist Citrus,Fragrance,Bloomé,North,Jaipur,Web,1,1979,5,1880.05
NYK113196,2024-11-14,Mascara Volume,Makeup,Glow Co,North,Lucknow,Marketplace,1,465,5,441.75
NYK113197,2024-11-15,Oud Perfume Luxe,Fragrance,Bloomé,West,Ahmedabad,Mobile App,1,1812,10,1630.8
NYK113198,2024-11-15,Matte Liquid Lipstick,Makeup,Maison Lux,South,Chennai,Web,1,796,15,676.6
NYK113199,2024-11-15,Hyaluronic Moisturizer,Skincare,Maison Lux,West,Ahmedabad,Mobile App,2,662,5,1257.8
NYK113200,2024-11-15,Vitamin C Serum,Skincare,Glow Co,East,Bhubaneswar,Web,1,977,0,977.0
NYK113201,2024-11-15,Oud Perfume Luxe,Fragrance,Bloomé,South,Bengaluru,Web,1,1812,0,1812.0
NYK113202,2024-11-15,Mascara Volume,Makeup,Glow Co,South,Kochi,Marketplace,2,465,15,790.5
NYK113203,2024-11-15,Shea Body Lotion,Bath & Body,Pureveda,South,Bengaluru,Web,1,581,0,581.0
NYK113204,2024-11-15,Compact Powder,Makeup,Glow Co,South,Chennai,Web,1,666,25,499.5
NYK113205,2024-11-15,Argan Oil Shampoo,Haircare,Lumière,East,Bhubaneswar,Web,2,461,10,829.8
NYK113206,2024-11-15,Niacinamide Toner,Skincare,Lumière,West,Surat,Web,1,790,10,711.0
NYK113207,2024-11-15,Hair Vitamins,Wellness,Lumière,West,Mumbai,Web,1,879,10,791.1
NYK113208,2024-11-15,Eau de Parfum Rose,Fragrance,Maison Lux,East,Kolkata,Marketplace,1,2032,0,2032.0
NYK113209,2024-11-15,Keratin Conditioner,Haircare,Velvet,West,Pune,Web,1,608,15,516.8
NYK113210,2024-11-15,Onion Hair Oil,Haircare,Maison Lux,Central,Bhopal,Mobile App,2,451,0,902.0
NYK113211,2024-11-15,Niacinamide Toner,Skincare,Lumière,North,Jaipur,Web,3,790,20,1896.0
NYK113212,2024-11-15,Kajal Eyeliner,Makeup,Velvet,North,Lucknow,Marketplace,2,494,0,988.0
NYK113213,2024-11-15,Matte Liquid Lipstick,Makeup,Maison Lux,East,Bhubaneswar,Web,1,796,20,636.8
NYK113214,2024-11-15,Onion Hair Oil,Haircare,Maison Lux,West,Surat,Web,4,451,25,1353.0
NYK113215,2024-11-15,Collagen Powder,Wellness,Pureveda,South,Bengaluru,Mobile App,1,974,10,876.6
NYK113216,2024-11-15,Retinol Cream,Skincare,Glow Co,South,Hyderabad,Marketplace,2,1027,0,2054.0
NYK113217,2024-11-15,Sunscreen SPF 50,Skincare,Lumière,North,Chandigarh,Mobile App,1,764,0,764.0
NYK113218,2024-11-15,Body Mist Citrus,Fragrance,Bloomé,South,Kochi,Mobile App,1,1979,0,1979.0
NYK113219,2024-11-15,Niacinamide Toner,Skincare,Lumière,South,Bengaluru,Mobile App,2,790,5,1501.0
NYK113220,2024-11-15,Hyaluronic Moisturizer,Skincare,Maison Lux,South,Kochi,Marketplace,1,662,20,529.6
NYK113221,2024-11-15,Vitamin C Serum,Skincare,Glow Co,West,Ahmedabad,Mobile App,2,977,0,1954.0
NYK113222,2024-11-15,Oud Perfume Luxe,Fragrance,Bloomé,Central,Bhopal,Marketplace,4,1812,5,6885.6
NYK113223,2024-11-15,HD Foundation,Makeup,Velvet,South,Hyderabad,Mobile App,1,906,10,815.4
NYK113224,2024-11-15,Matte Liquid Lipstick,Makeup,Maison Lux,North,Jaipur,Web,1,796,0,796.0
NYK113225,2024-11-15,Hyaluronic Moisturizer,Skincare,Maison Lux,Central,Indore,Mobile App,1,662,0,662.0
NYK113226,2024-11-15,Onion Hair Oil,Haircare,Maison Lux,North,Chandigarh,Web,1,451,5,428.45
NYK113227,2024-11-15,HD Foundation,Makeup,Velvet,North,Jaipur,Web,1,906,0,906.0
NYK113228,2024-11-15,Argan Oil Shampoo,Haircare,Lumière,West,Pune,Marketplace,2,461,10,829.8
NYK113229,2024-11-15,HD Foundation,Makeup,Velvet,East,Kolkata,Web,1,906,10,815.4
NYK113230,2024-11-15,Eau de Parfum Rose,Fragrance,Maison Lux,East,Guwahati,Marketplace,1,2032,10,1828.8
NYK113231,2024-11-15,Sunscreen SPF 50,Skincare,Lumière,South,Bengaluru,Mobile App,3,764,0,2292.0
NYK113232,2024-11-15,Compact Powder,Makeup,Glow Co,West,Mumbai,Marketplace,3,666,5,1898.1
NYK113233,2024-11-15,Hair Vitamins,Wellness,Lumière,Central,Bhopal,Web,1,879,0,879.0
NYK113234,2024-11-15,Sunscreen SPF 50,Skincare,Lumière,West,Surat,Mobile App,1,764,0,764.0
NYK113235,2024-11-15,Kajal Eyeliner,Makeup,Velvet,West,Mumbai,Mobile App,3,494,0,1482.0
NYK113236,2024-11-15,Biotin Gummies,Wellness,Bloomé,North,Delhi,Web,1,1157,0,1157.0
NYK113237,2024-11-15,Hair Serum Smooth,Haircare,Velvet,Central,Bhopal,Marketplace,1,363,0,363.0
NYK113238,2024-11-15,Argan Oil Shampoo,Haircare,Lumière,North,Lucknow,Marketplace,2,461,15,783.7
NYK113239,2024-11-15,Mascara Volume,Makeup,Glow Co,North,Delhi,Mobile App,4,465,10,1674.0
NYK113240,2024-11-15,Argan Oil Shampoo,Haircare,Lumière,East,Kolkata,Mobile App,1,461,5,437.95
NYK113241,2024-11-15,Kajal Eyeliner,Makeup,Velvet,South,Chennai,Web,1,494,5,469.3
NYK113242,2024-11-16,Retinol Cream,Skincare,Glow Co,West,Pune,Web,3,1027,0,3081.0
NYK113243,2024-11-16,Keratin Conditioner,Haircare,Velvet,East,Kolkata,Marketplace,2,608,10,1094.4
NYK113244,2024-11-16,Body Mist Citrus,Fragrance,Bloomé,North,Lucknow,Marketplace,2,1979,0,3958.0
NYK113245,2024-11-16,Compact Powder,Makeup,Glow Co,North,Chandigarh,Mobile App,3,666,0,1998.0
NYK113246,2024-11-16,Argan Oil Shampoo,Haircare,Lumière,North,Lucknow,Web,3,461,5,1313.85
NYK113247,2024-11-16,Shea Body Lotion,Bath & Body,Pureveda,North,Jaipur,Web,1,581,0,581.0
NYK113248,2024-11-16,Hair Serum Smooth,Haircare,Velvet,West,Mumbai,Marketplace,1,363,0,363.0
NYK113249,2024-11-16,Matte Liquid Lipstick,Makeup,Maison Lux,South,Hyderabad,Mobile App,2,796,0,1592.0
NYK113250,2024-11-16,Hair Vitamins,Wellness,Lumière,East,Guwahati,Marketplace,1,879,15,747.15
NYK113251,2024-11-16,Eau de Parfum Rose,Fragrance,Maison Lux,Central,Bhopal,Mobile App,1,2032,0,2032.0
NYK113252,2024-11-16,Body Mist Citrus,Fragrance,Bloomé,South,Chennai,Marketplace,3,1979,0,5937.0
NYK113253,2024-11-16,Sunscreen SPF 50,Skincare,Lumière,North,Lucknow,Marketplace,4,764,10,2750.4
NYK113254,2024-11-16,Argan Oil Shampoo,Haircare,Lumière,South,Hyderabad,Web,1,461,5,437.95
NYK113255,2024-11-16,Vitamin C Serum,Skincare,Glow Co,East,Guwahati,Web,1,977,0,977.0
NYK113256,2024-11-16,Shea Body Lotion,Bath & Body,Pureveda,Central,Indore,Marketplace,1,581,0,581.0
NYK113257,2024-11-16,Matte Liquid Lipstick,Makeup,Maison Lux,West,Pune,Web,1,796,10,716.4
NYK113258,2024-11-16,Hair Serum Smooth,Haircare,Velvet,South,Kochi,Web,1,363,15,308.55
NYK113259,2024-11-16,Vitamin C Serum,Skincare,Glow Co,East,Guwahati,Mobile App,2,977,0,1954.0
NYK113260,2024-11-16,Onion Hair Oil,Haircare,Maison Lux,West,Ahmedabad,Web,2,451,10,811.8
NYK113261,2024-11-16,Hair Serum Smooth,Haircare,Velvet,East,Bhubaneswar,Mobile App,4,363,10,1306.8
NYK113262,2024-11-16,Keratin Conditioner,Haircare,Velvet,South,Kochi,Marketplace,1,608,0,608.0
NYK113263,2024-11-16,Kajal Eyeliner,Makeup,Velvet,North,Chandigarh,Marketplace,4,494,25,1482.0
NYK113264,2024-11-16,HD Foundation,Makeup,Velvet,South,Chennai,Mobile App,3,906,25,2038.5
NYK113265,2024-11-16,Mascara Volume,Makeup,Glow Co,West,Mumbai,Mobile App,1,465,20,372.0
NYK113266,2024-11-16,Biotin Gummies,Wellness,Bloomé,East,Guwahati,Web,2,1157,25,1735.5
NYK113267,2024-11-16,Shea Body Lotion,Bath & Body,Pureveda,West,Ahmedabad,Web,1,581,10,522.9
NYK113268,2024-11-16,Hyaluronic Moisturizer,Skincare,Maison Lux,North,Jaipur,Marketplace,1,662,15,562.7
NYK113269,2024-11-16,Coffee Body Scrub,Bath & Body,Glow Co,South,Bengaluru,Marketplace,3,694,5,1977.9
NYK113270,2024-11-16,Onion Hair Oil,Haircare,Maison Lux,East,Guwahati,Mobile App,3,451,15,1150.05
NYK113271,2024-11-16,Mascara Volume,Makeup,Glow Co,West,Mumbai,Marketplace,1,465,15,395.25
NYK113272,2024-11-16,Onion Hair Oil,Haircare,Maison Lux,West,Pune,Mobile App,3,451,25,1014.75
NYK113273,2024-11-16,Coffee Body Scrub,Bath & Body,Glow Co,East,Guwahati,Mobile App,1,694,5,659.3
NYK113274,2024-11-16,Oud Perfume Luxe,Fragrance,Bloomé,South,Kochi,Mobile App,3,1812,5,5164.2
NYK113275,2024-11-16,Body Mist Citrus,Fragrance,Bloomé,East,Guwahati,Marketplace,1,1979,5,1880.05
NYK113276,2024-11-16,Niacinamide Toner,Skincare,Lumière,West,Surat,Mobile App,1,790,0,790.0
NYK113277,2024-11-16,Hair Vitamins,Wellness,Lumière,West,Mumbai,Mobile App,4,879,10,3164.4
NYK113278,2024-11-16,Argan Oil Shampoo,Haircare,Lumière,Central,Indore,Marketplace,1,461,0,461.0
NYK113279,2024-11-16,Keratin Conditioner,Haircare,Velvet,South,Bengaluru,Mobile App,1,608,0,608.0
NYK113280,2024-11-16,Keratin Conditioner,Haircare,Velvet,South,Hyderabad,Web,1,608,25,456.0
NYK113281,2024-11-16,Hair Vitamins,Wellness,Lumière,East,Guwahati,Web,1,879,5,835.05
NYK113282,2024-11-16,Oud Perfume Luxe,Fragrance,Bloomé,West,Mumbai,Marketplace,1,1812,20,1449.6
NYK113283,2024-11-16,Coffee Body Scrub,Bath & Body,Glow Co,West,Surat,Marketplace,3,694,25,1561.5
NYK113284,2024-11-16,Kajal Eyeliner,Makeup,Velvet,West,Pune,Marketplace,2,494,10,889.2
NYK113285,2024-11-16,Hyaluronic Moisturizer,Skincare,Maison Lux,North,Jaipur,Mobile App,2,662,10,1191.6
NYK113286,2024-11-16,Kajal Eyeliner,Makeup,Velvet,Central,Indore,Marketplace,1,494,5,469.3
NYK113287,2024-11-16,Retinol Cream,Skincare,Glow Co,North,Lucknow,Mobile App,1,1027,10,924.3
NYK113288,2024-11-16,Retinol Cream,Skincare,Glow Co,Central,Nagpur,Marketplace,1,1027,25,770.25
NYK113289,2024-11-16,HD Foundation,Makeup,Velvet,East,Guwahati,Web,1,906,0,906.0
NYK113290,2024-11-16,Compact Powder,Makeup,Glow Co,South,Chennai,Marketplace,1,666,0,666.0
NYK113291,2024-11-16,Onion Hair Oil,Haircare,Maison Lux,West,Ahmedabad,Marketplace,1,451,15,383.35
NYK113292,2024-11-16,Hair Vitamins,Wellness,Lumière,South,Hyderabad,Web,1,879,20,703.2
NYK113293,2024-11-16,Vitamin C Serum,Skincare,Glow Co,Central,Indore,Marketplace,1,977,10,879.3
NYK113294,2024-11-16,Mascara Volume,Makeup,Glow Co,South,Hyderabad,Mobile App,1,465,15,395.25
NYK113295,2024-11-16,Kajal Eyeliner,Makeup,Velvet,West,Mumbai,Web,1,494,0,494.0
NYK113296,2024-11-16,Kajal Eyeliner,Makeup,Velvet,North,Chandigarh,Mobile App,2,494,0,988.0
NYK113297,2024-11-16,Compact Powder,Makeup,Glow Co,Central,Indore,Mobile App,1,666,0,666.0
NYK113298,2024-11-16,Coffee Body Scrub,Bath & Body,Glow Co,East,Bhubaneswar,Web,1,694,10,624.6
NYK113299,2024-11-16,Compact Powder,Makeup,Glow Co,West,Ahmedabad,Marketplace,1,666,20,532.8
NYK113300,2024-11-16,Onion Hair Oil,Haircare,Maison Lux,West,Ahmedabad,Mobile App,3,451,0,1353.0
NYK113301,2024-11-16,Hyaluronic Moisturizer,Skincare,Maison Lux,West,Ahmedabad,Marketplace,1,662,10,595.8
NYK113302,2024-11-16,Shea Body Lotion,Bath & Body,Pureveda,West,Mumbai,Web,1,581,10,522.9
NYK113303,2024-11-16,Body Mist Citrus,Fragrance,Bloomé,Central,Nagpur,Web,1,1979,15,1682.15
NYK113304,2024-11-16,Shea Body Lotion,Bath & Body,Pureveda,North,Jaipur,Web,2,581,10,1045.8
NYK113305,2024-11-16,Biotin Gummies,Wellness,Bloomé,East,Kolkata,Mobile App,2,1157,0,2314.0
NYK113306,2024-11-16,Kajal Eyeliner,Makeup,Velvet,South,Hyderabad,Marketplace,1,494,5,469.3
NYK113307,2024-11-16,Eau de Parfum Rose,Fragrance,Maison Lux,West,Ahmedabad,Web,1,2032,15,1727.2
NYK113308,2024-11-16,Vitamin C Serum,Skincare,Glow Co,West,Ahmedabad,Web,2,977,0,1954.0
NYK113309,2024-11-16,Charcoal Face Wash,Bath & Body,Lumière,North,Jaipur,Web,1,668,20,534.4
NYK113310,2024-11-16,Charcoal Face Wash,Bath & Body,Lumière,South,Bengaluru,Web,2,668,20,1068.8
NYK113311,2024-11-16,Hyaluronic Moisturizer,Skincare,Maison Lux,East,Kolkata,Marketplace,1,662,0,662.0
NYK113312,2024-11-16,Kajal Eyeliner,Makeup,Velvet,North,Chandigarh,Web,2,494,0,988.0
NYK113313,2024-11-17,Collagen Powder,Wellness,Pureveda,South,Hyderabad,Web,1,974,5,925.3
NYK113314,2024-11-17,Hair Vitamins,Wellness,Lumière,East,Bhubaneswar,Mobile App,1,879,5,835.05
NYK113315,2024-11-17,Hair Vitamins,Wellness,Lumière,South,Chennai,Mobile App,3,879,15,2241.45
NYK113316,2024-11-17,Hair Vitamins,Wellness,Lumière,North,Chandigarh,Mobile App,1,879,0,879.0
NYK113317,2024-11-17,Kajal Eyeliner,Makeup,Velvet,North,Jaipur,Web,4,494,15,1679.6
NYK113318,2024-11-17,Matte Liquid Lipstick,Makeup,Maison Lux,South,Kochi,Mobile App,4,796,0,3184.0
NYK113319,2024-11-17,Hair Vitamins,Wellness,Lumière,East,Kolkata,Marketplace,3,879,15,2241.45
NYK113320,2024-11-17,Hair Vitamins,Wellness,Lumière,West,Surat,Mobile App,2,879,0,1758.0
NYK113321,2024-11-17,Coffee Body Scrub,Bath & Body,Glow Co,East,Kolkata,Web,1,694,10,624.6
NYK113322,2024-11-17,Keratin Conditioner,Haircare,Velvet,West,Mumbai,Marketplace,2,608,0,1216.0
NYK113323,2024-11-17,Niacinamide Toner,Skincare,Lumière,East,Bhubaneswar,Marketplace,1,790,5,750.5
NYK113324,2024-11-17,Argan Oil Shampoo,Haircare,Lumière,West,Ahmedabad,Mobile App,2,461,0,922.0
NYK113325,2024-11-17,Biotin Gummies,Wellness,Bloomé,West,Pune,Marketplace,3,1157,0,3471.0
NYK113326,2024-11-17,Charcoal Face Wash,Bath & Body,Lumière,South,Hyderabad,Mobile App,1,668,5,634.6
NYK113327,2024-11-17,Retinol Cream,Skincare,Glow Co,West,Ahmedabad,Marketplace,2,1027,0,2054.0
NYK113328,2024-11-17,Niacinamide Toner,Skincare,Lumière,Central,Nagpur,Web,1,790,25,592.5
NYK113329,2024-11-17,Hyaluronic Moisturizer,Skincare,Maison Lux,South,Kochi,Marketplace,2,662,0,1324.0
NYK113330,2024-11-17,Argan Oil Shampoo,Haircare,Lumière,South,Chennai,Mobile App,1,461,0,461.0
NYK113331,2024-11-17,Hair Serum Smooth,Haircare,Velvet,West,Ahmedabad,Marketplace,2,363,0,726.0
NYK113332,2024-11-17,Coffee Body Scrub,Bath & Body,Glow Co,West,Surat,Web,1,694,25,520.5
NYK113333,2024-11-17,Sunscreen SPF 50,Skincare,Lumière,South,Chennai,Web,1,764,0,764.0
NYK113334,2024-11-17,Argan Oil Shampoo,Haircare,Lumière,South,Chennai,Marketplace,1,461,10,414.9
NYK113335,2024-11-17,Compact Powder,Makeup,Glow Co,West,Pune,Web,1,666,25,499.5
NYK113336,2024-11-17,Oud Perfume Luxe,Fragrance,Bloomé,North,Jaipur,Web,3,1812,0,5436.0
NYK113337,2024-11-17,Hair Serum Smooth,Haircare,Velvet,Central,Nagpur,Mobile App,1,363,0,363.0
NYK113338,2024-11-17,Biotin Gummies,Wellness,Bloomé,East,Kolkata,Web,1,1157,20,925.6
NYK113339,2024-11-17,Sunscreen SPF 50,Skincare,Lumière,West,Mumbai,Mobile App,1,764,25,573.0
NYK113340,2024-11-17,Onion Hair Oil,Haircare,Maison Lux,Central,Nagpur,Web,1,451,15,383.35
NYK113341,2024-11-17,Niacinamide Toner,Skincare,Lumière,East,Kolkata,Mobile App,1,790,0,790.0
NYK113342,2024-11-17,Hyaluronic Moisturizer,Skincare,Maison Lux,West,Pune,Web,1,662,10,595.8
NYK113343,2024-11-17,Body Mist Citrus,Fragrance,Bloomé,West,Surat,Web,1,1979,0,1979.0
NYK113344,2024-11-17,Body Mist Citrus,Fragrance,Bloomé,East,Kolkata,Mobile App,1,1979,25,1484.25
NYK113345,2024-11-17,Mascara Volume,Makeup,Glow Co,South,Bengaluru,Web,1,465,10,418.5
NYK113346,2024-11-17,Hyaluronic Moisturizer,Skincare,Maison Lux,Central,Bhopal,Marketplace,2,662,15,1125.4
NYK113347,2024-11-17,Mascara Volume,Makeup,Glow Co,West,Pune,Marketplace,1,465,10,418.5
NYK113348,2024-11-17,Coffee Body Scrub,Bath & Body,Glow Co,South,Bengaluru,Web,2,694,0,1388.0
NYK113349,2024-11-17,Hair Serum Smooth,Haircare,Velvet,North,Chandigarh,Mobile App,2,363,10,653.4
NYK113350,2024-11-17,HD Foundation,Makeup,Velvet,South,Bengaluru,Web,1,906,10,815.4
NYK113351,2024-11-17,Charcoal Face Wash,Bath & Body,Lumière,North,Chandigarh,Mobile App,1,668,0,668.0
NYK113352,2024-11-17,Retinol Cream,Skincare,Glow Co,East,Kolkata,Web,2,1027,0,2054.0
NYK113353,2024-11-17,Compact Powder,Makeup,Glow Co,West,Ahmedabad,Marketplace,1,666,0,666.0
NYK113354,2024-11-17,Body Mist Citrus,Fragrance,Bloomé,North,Chandigarh,Web,1,1979,10,1781.1
NYK113355,2024-11-17,Onion Hair Oil,Haircare,Maison Lux,South,Chennai,Marketplace,1,451,10,405.9
NYK113356,2024-11-17,Retinol Cream,Skincare,Glow Co,South,Bengaluru,Marketplace,1,1027,0,1027.0
NYK113357,2024-11-17,Sunscreen SPF 50,Skincare,Lumière,North,Chandigarh,Mobile App,3,764,20,1833.6
NYK113358,2024-11-17,Vitamin C Serum,Skincare,Glow Co,West,Pune,Marketplace,3,977,0,2931.0
NYK113359,2024-11-17,Sunscreen SPF 50,Skincare,Lumière,Central,Bhopal,Web,4,764,25,2292.0
NYK113360,2024-11-17,Hair Serum Smooth,Haircare,Velvet,North,Jaipur,Marketplace,1,363,10,326.7
NYK113361,2024-11-17,Niacinamide Toner,Skincare,Lumière,West,Surat,Marketplace,1,790,15,671.5
NYK113362,2024-11-17,Kajal Eyeliner,Makeup,Velvet,West,Mumbai,Marketplace,3,494,10,1333.8
NYK113363,2024-11-17,Kajal Eyeliner,Makeup,Velvet,North,Lucknow,Marketplace,2,494,15,839.8
NYK113364,2024-11-17,Vitamin C Serum,Skincare,Glow Co,South,Kochi,Mobile App,2,977,5,1856.3
NYK113365,2024-11-17,Vitamin C Serum,Skincare,Glow Co,South,Bengaluru,Marketplace,1,977,25,732.75
NYK113366,2024-11-17,Argan Oil Shampoo,Haircare,Lumière,South,Kochi,Mobile App,3,461,20,1106.4
NYK113367,2024-11-17,Kajal Eyeliner,Makeup,Velvet,West,Ahmedabad,Marketplace,1,494,0,494.0
NYK113368,2024-11-17,Argan Oil Shampoo,Haircare,Lumière,West,Pune,Web,4,461,5,1751.8
NYK113369,2024-11-17,Biotin Gummies,Wellness,Bloomé,West,Pune,Marketplace,1,1157,5,1099.15
NYK113370,2024-11-17,Argan Oil Shampoo,Haircare,Lumière,South,Hyderabad,Web,3,461,10,1244.7
NYK113371,2024-11-17,HD Foundation,Makeup,Velvet,West,Pune,Mobile App,2,906,10,1630.8
NYK113372,2024-11-17,Body Mist Citrus,Fragrance,Bloomé,West,Pune,Marketplace,2,1979,20,3166.4
NYK113373,2024-11-17,Vitamin C Serum,Skincare,Glow Co,South,Hyderabad,Marketplace,2,977,10,1758.6
NYK113374,2024-11-17,Keratin Conditioner,Haircare,Velvet,Central,Bhopal,Marketplace,4,608,25,1824.0
NYK113375,2024-11-17,Hair Serum Smooth,Haircare,Velvet,North,Jaipur,Web,1,363,10,326.7
NYK113376,2024-11-17,Retinol Cream,Skincare,Glow Co,East,Guwahati,Web,1,1027,0,1027.0
NYK113377,2024-11-17,Oud Perfume Luxe,Fragrance,Bloomé,South,Kochi,Marketplace,2,1812,5,3442.8
NYK113378,2024-11-17,Body Mist Citrus,Fragrance,Bloomé,West,Ahmedabad,Mobile App,1,1979,10,1781.1
NYK113379,2024-11-17,Keratin Conditioner,Haircare,Velvet,South,Hyderabad,Marketplace,1,608,10,547.2
NYK113380,2024-11-17,Niacinamide Toner,Skincare,Lumière,North,Chandigarh,Mobile App,3,790,25,1777.5
NYK113381,2024-11-17,Niacinamide Toner,Skincare,Lumière,South,Hyderabad,Web,4,790,0,3160.0
NYK113382,2024-11-17,Biotin Gummies,Wellness,Bloomé,North,Jaipur,Web,2,1157,25,1735.5
NYK113383,2024-11-17,Compact Powder,Makeup,Glow Co,North,Delhi,Marketplace,2,666,0,1332.0
NYK113384,2024-11-17,Sunscreen SPF 50,Skincare,Lumière,South,Hyderabad,Marketplace,2,764,10,1375.2
NYK113385,2024-11-17,Matte Liquid Lipstick,Makeup,Maison Lux,North,Jaipur,Marketplace,2,796,10,1432.8
NYK113386,2024-11-17,Hair Vitamins,Wellness,Lumière,North,Delhi,Marketplace,2,879,0,1758.0
NYK113387,2024-11-17,Hair Serum Smooth,Haircare,Velvet,East,Bhubaneswar,Marketplace,2,363,0,726.0
